Day,Ad name,Amount spent (USD),Results,Impressions,Link clicks,3-second video plays,Purchases conversion value,Video average play time,Video plays at 75%,Video plays,Preview link,Reporting starts,Reporting ends,Account Name,Creative Type,Hook,Creative Name
2025-08-15,Ad - AEF FB Video 78 V1,239.25,5.0,6573,58.0,930.0,180.8,2.0,36.0,4796.0,https://www.facebook.com/?feed_demo_ad=120222143318900595&h=AQA7lT5UxBAI7PcESbk,2025-08-15,2025-08-15,AEF,Video,1,Video 78
2025-08-13,Ad - AEF FB Video 88 V1,237.7,10.0,11881,94.0,1772.0,484.62,3.0,370.0,11602.0,https://www.facebook.com/?feed_demo_ad=120233552445470595&h=AQDDHLztgKx_-GztFCc,2025-08-13,2025-08-13,AEF,Video,1,Video 88
2025-08-15,Ad - AEF FB Video 75 V4,235.81,9.0,10236,66.0,1749.0,454.83,2.0,166.0,8334.0,https://www.facebook.com/?feed_demo_ad=120220006676880595&h=AQCJkEalfuxkgkYlQZo,2025-08-15,2025-08-15,AEF,Video,4,Video 75
2025-08-15,Ad - AEF FB Video 81 V1 - LP,235.71,7.0,6517,71.0,1662.0,182.98,4.0,236.0,5227.0,https://www.facebook.com/?feed_demo_ad=120226020179190595&h=AQB_jeL1vEeTXxqzSoU,2025-08-15,2025-08-15,AEF,Video,1,Video 81
2025-08-15,Ad - AEF FB Video 61 V3,233.9,11.0,6906,100.0,1311.0,395.23,3.0,116.0,4865.0,https://www.facebook.com/?feed_demo_ad=120216796514170595&h=AQCHGj2wblgr24SSHJU,2025-08-15,2025-08-15,AEF,Video,3,Video 61
2025-08-18,Ad - AEF FB Video 86 V2,231.78,11.0,10789,99.0,2159.0,429.53,3.0,379.0,10518.0,https://www.facebook.com/?feed_demo_ad=120232132086800595&h=AQDnZkNQqKJGV4CWry4,2025-08-18,2025-08-18,AEF,Video,2,Video 86
2025-08-15,Ad - AEF FB Image 54 - V21,229.3,7.0,11762,83.0,,159.24,,,,https://www.facebook.com/?feed_demo_ad=120228398792540595&h=AQDamAp9_5T2B8FvFP8,2025-08-15,2025-08-15,AEF,Image,21,Image 54
2025-08-13,Ad - AEF FB Video 78 V1,228.16,8.0,8123,74.0,1474.0,224.91,3.0,67.0,6883.0,https://www.facebook.com/?feed_demo_ad=120222143318900595&h=AQA7lT5UxBAI7PcESbk,2025-08-13,2025-08-13,AEF,Video,1,Video 78
2025-08-13,Ad - AEF FB Video 75 V4,227.46,10.0,10137,75.0,2059.0,495.61,3.0,210.0,9169.0,https://www.facebook.com/?feed_demo_ad=120220006676880595&h=AQCJkEalfuxkgkYlQZo,2025-08-13,2025-08-13,AEF,Video,4,Video 75
2025-08-14,Ad - AEF FB Video 88 V1,225.28,4.0,9797,79.0,1693.0,164.9,3.0,315.0,9421.0,https://www.facebook.com/?feed_demo_ad=120233551784620595&h=AQCZTKPbuFZL_Ec0MN8,2025-08-14,2025-08-14,AEF,Video,1,Video 88
2025-08-13,Ad - AEF FB Image 54 - V21,225.12,12.0,11980,90.0,,434.52,,,,https://www.facebook.com/?feed_demo_ad=120228398792540595&h=AQDamAp9_5T2B8FvFP8,2025-08-13,2025-08-13,AEF,Image,21,Image 54
2025-08-12,Ad - AEF FB Video 46 V3 - RE 5 - WE,224.96,7.0,8800,112.0,1725.0,264.25,3.0,235.0,7390.0,https://www.facebook.com/?feed_demo_ad=120213026503340595&h=AQBqLkA_DNp_yNcyBSI,2025-08-12,2025-08-12,AEF,Video,3,Video 46
2025-08-13,Ad - AEF FB Video 54 V3 - RE 3 - WE,224.65,13.0,12655,193.0,1959.0,349.41,3.0,616.0,12462.0,https://www.facebook.com/?feed_demo_ad=120214628615910595&h=AQBE-dTqU01IJ8XR16k,2025-08-13,2025-08-13,AEF,Video,3,Video 54
2025-08-18,Ad - AEF FB Image 35 V15 - WE,224.52,4.0,8710,93.0,,148.56,,,,https://www.facebook.com/?feed_demo_ad=120222691732960595&h=AQA3JjkMqSTg66tbBYk,2025-08-18,2025-08-18,AEF,Image,15,Image 35
2025-08-15,Ad - AEF FB Video 83 V5 - WE,220.59,4.0,5435,73.0,722.0,325.34,3.0,77.0,3248.0,https://www.facebook.com/?feed_demo_ad=120229565584280595&h=AQBiQDKT3zu-Z7m4Dww,2025-08-15,2025-08-15,AEF,Video,5,Video 83
2025-08-12,Ad - AEF FB Video 75 V4,220.46,13.0,8483,114.0,1717.0,152.49,3.0,209.0,7047.0,https://www.facebook.com/?feed_demo_ad=120220006676880595&h=AQCJkEalfuxkgkYlQZo,2025-08-12,2025-08-12,AEF,Video,4,Video 75
2025-08-14,Ad - AEF FB Video 78 V2,220.16,8.0,7823,87.0,1775.0,227.98,3.0,57.0,5947.0,https://www.facebook.com/?feed_demo_ad=120222143339200595&h=AQCjGXMc_rFBxWVNl6I,2025-08-14,2025-08-14,AEF,Video,2,Video 78
2025-08-14,Ad - AEF FB Video 77 V2 - WE,217.5,13.0,8503,151.0,2266.0,304.67,4.0,353.0,8411.0,https://www.facebook.com/?feed_demo_ad=120221877835340595&h=AQC5RQJdPzIFo3KxUc4,2025-08-14,2025-08-14,AEF,Video,2,Video 77
2025-08-12,Ad - AEF FB Image 35 V15 - WE,216.04,118.0,38737,248.0,,678.07,,,,https://www.facebook.com/?feed_demo_ad=120231340323140595&h=AQC9qLGXyhWpiw8DMHM,2025-08-12,2025-08-12,AEF,Image,15,Image 35
2025-08-18,Ad - AEF FB Video 54 V3 - RE 3 - WE,214.22,10.0,11824,115.0,1710.0,152.02,3.0,511.0,11690.0,https://www.facebook.com/?feed_demo_ad=120214628615910595&h=AQBE-dTqU01IJ8XR16k,2025-08-18,2025-08-18,AEF,Video,3,Video 54
2025-08-13,Ad - AEF FB Video 60 V3,213.62,2.0,7078,71.0,1355.0,35.76,3.0,91.0,5324.0,https://www.facebook.com/?feed_demo_ad=120216561636830595&h=AQDN0ytpjGJ9qI6gQGg,2025-08-13,2025-08-13,AEF,Video,3,Video 60
2025-08-14,Ad - AEF FB Video 69 V4 - WE,213.38,97.0,32610,212.0,2559.0,1209.99,2.0,92.0,11729.0,https://www.facebook.com/?feed_demo_ad=120231340323130595&h=AQDjV4RE1ZrkmdtE6dw,2025-08-14,2025-08-14,AEF,Video,4,Video 69
2025-08-14,Ad - AEF FB Video 60 V3 - WE,212.81,115.0,40821,249.0,3181.0,1087.24,3.0,169.0,8886.0,https://www.facebook.com/?feed_demo_ad=120231340323070595&h=AQDdRh7qlKpkL21nxbE,2025-08-14,2025-08-14,AEF,Video,3,Video 60
2025-08-13,Ad - AEF FB Video 86 V2,212.5,16.0,8984,123.0,2306.0,274.1,3.0,248.0,7518.0,https://www.facebook.com/?feed_demo_ad=120232132086800595&h=AQDnZkNQqKJGV4CWry4,2025-08-13,2025-08-13,AEF,Video,2,Video 86
2025-08-13,Ad - AEF FB Video 46 V3 - RE 5 - WE,211.54,15.0,8033,103.0,1656.0,520.89,3.0,241.0,6856.0,https://www.facebook.com/?feed_demo_ad=120213026503340595&h=AQBqLkA_DNp_yNcyBSI,2025-08-13,2025-08-13,AEF,Video,3,Video 46
2025-08-12,Ad - AEF FB Video 60 V3 - WE,209.82,123.0,38826,209.0,3371.0,672.5,3.0,194.0,9514.0,https://www.facebook.com/?feed_demo_ad=120231340323070595&h=AQDdRh7qlKpkL21nxbE,2025-08-12,2025-08-12,AEF,Video,3,Video 60
2025-08-14,Ad - AEF FB Video 83 V5 - WE,209.02,7.0,5959,78.0,1181.0,188.83,3.0,123.0,5367.0,https://www.facebook.com/?feed_demo_ad=120229565584280595&h=AQBiQDKT3zu-Z7m4Dww,2025-08-14,2025-08-14,AEF,Video,5,Video 83
2025-08-14,Ad - AEF FB Image 35 V15 - WE,208.67,146.0,58929,193.0,,1314.8,,,,https://www.facebook.com/?feed_demo_ad=120231340323140595&h=AQC9qLGXyhWpiw8DMHM,2025-08-14,2025-08-14,AEF,Image,15,Image 35
2025-08-17,Ad - AEF FB Video 60 V3 - WE,208.08,77.0,43574,247.0,2801.0,822.94,3.0,181.0,8345.0,https://www.facebook.com/?feed_demo_ad=120231340323070595&h=AQDdRh7qlKpkL21nxbE,2025-08-17,2025-08-17,AEF,Video,3,Video 60
2025-08-14,Ad - AEF FB Video 84 V4,207.26,14.0,5522,71.0,1252.0,273.04,3.0,75.0,4873.0,https://www.facebook.com/?feed_demo_ad=120230050032320595&h=AQANlaovdYwbF5y8BNE,2025-08-14,2025-08-14,AEF,Video,4,Video 84
2025-08-12,Ad - AEF FB Video 69 V4 - WE,207.18,88.0,23333,229.0,2911.0,421.69,2.0,89.0,13294.0,https://www.facebook.com/?feed_demo_ad=120231340323130595&h=AQDjV4RE1ZrkmdtE6dw,2025-08-12,2025-08-12,AEF,Video,4,Video 69
2025-08-14,Ad - AEF FB Video 87 V1,206.97,3.0,5218,60.0,984.0,102.61,3.0,43.0,4451.0,https://www.facebook.com/?feed_demo_ad=120232555466160595&h=AQAbP6TlxwxUeRRbVII,2025-08-14,2025-08-14,AEF,Video,1,Video 87
2025-08-14,Ad - AEF FB Video 77 V00 - WE,205.04,8.0,7759,105.0,1945.0,368.26,4.0,329.0,7657.0,https://www.facebook.com/?feed_demo_ad=120221877863120595&h=AQDl86fbESMEFA7lYwg,2025-08-14,2025-08-14,AEF,Video,00,Video 77
2025-08-12,Ad - AEF FB Image 82 - V21,204.86,8.0,9284,110.0,,274.12,,,,https://www.facebook.com/?feed_demo_ad=120235309548450595&h=AQDg8cmgIsxUijdazJU,2025-08-12,2025-08-12,AEF,Image,21,Image 82
2025-08-15,Ad - AEF FB Video 77 V1,204.58,5.0,7534,113.0,1856.0,149.96,4.0,241.0,6983.0,https://www.facebook.com/?feed_demo_ad=120221877749140595&h=AQAu79NS-cnSHc4Vu2Y,2025-08-15,2025-08-15,AEF,Video,1,Video 77
2025-08-17,Ad - AEF FB Image 35 V15 - WE,204.17,66.0,52636,247.0,,959.84,,,,https://www.facebook.com/?feed_demo_ad=120231340323140595&h=AQC9qLGXyhWpiw8DMHM,2025-08-17,2025-08-17,AEF,Image,15,Image 35
2025-08-17,Ad - AEF FB Video 69 V4 - WE,203.01,44.0,25430,195.0,2595.0,694.72,2.0,85.0,12116.0,https://www.facebook.com/?feed_demo_ad=120231340323130595&h=AQDjV4RE1ZrkmdtE6dw,2025-08-17,2025-08-17,AEF,Video,4,Video 69
2025-08-15,Ad - AEF FB Video 77 V5,200.07,3.0,6658,80.0,1820.0,104.33,4.0,237.0,6522.0,https://www.facebook.com/?feed_demo_ad=120221877843150595&h=AQDuUKvFswVD-IgGSBE,2025-08-15,2025-08-15,AEF,Video,5,Video 77
2025-08-14,Ad - AEF FB Image 84 - V3,199.54,8.0,8536,76.0,,325.1,,,,https://www.facebook.com/?feed_demo_ad=120235309548460595&h=AQBKthK1pp2o89XHZ8I,2025-08-14,2025-08-14,AEF,Image,3,Image 84
2025-08-18,Ad - AEF FB Video 60 V3 - WE,199.24,99.0,29527,203.0,3166.0,789.86,3.0,184.0,9685.0,https://www.facebook.com/?feed_demo_ad=120231340323070595&h=AQDdRh7qlKpkL21nxbE,2025-08-18,2025-08-18,AEF,Video,3,Video 60
2025-08-12,Ad - AEF FB Video 81 V1 - LP,197.13,2.0,5998,75.0,2082.0,9.25,4.0,320.0,5711.0,https://www.facebook.com/?feed_demo_ad=120226020179190595&h=AQB_jeL1vEeTXxqzSoU,2025-08-12,2025-08-12,AEF,Video,1,Video 81
2025-08-15,AEF FB Video 87 V4,196.74,2.0,5681,43.0,1197.0,28.28,3.0,26.0,4870.0,https://www.facebook.com/?feed_demo_ad=120232555885320595&h=AQA_pBGKt1t5Zbu-17c,2025-08-15,2025-08-15,AEF,Video,4,Video 87
2025-08-12,Ad - AEF FB Video 67 V003 - WE,196.46,12.0,7211,66.0,1471.0,211.92,3.0,72.0,6587.0,https://www.facebook.com/?feed_demo_ad=120217727159680595&h=AQB4mg2sCd4jQrl97ZA,2025-08-12,2025-08-12,AEF,Video,003,Video 67
2025-08-15,Ad - AEF FB Video 88 V1,195.5,9.0,9085,68.0,1369.0,207.52,2.0,251.0,8911.0,https://www.facebook.com/?feed_demo_ad=120233551784620595&h=AQCZTKPbuFZL_Ec0MN8,2025-08-15,2025-08-15,AEF,Video,1,Video 88
2025-08-18,Ad - AEF FB Image 35 V15 - WE,195.33,115.0,49076,160.0,,958.01,,,,https://www.facebook.com/?feed_demo_ad=120231340323140595&h=AQC9qLGXyhWpiw8DMHM,2025-08-18,2025-08-18,AEF,Image,15,Image 35
2025-08-18,Ad - AEF FB Video 69 V4 - WE,195.31,45.0,20846,173.0,2340.0,382.57,2.0,67.0,11428.0,https://www.facebook.com/?feed_demo_ad=120231340323130595&h=AQDjV4RE1ZrkmdtE6dw,2025-08-18,2025-08-18,AEF,Video,4,Video 69
2025-08-18,Ad - AEF FB Video 88 V2 - LP,194.89,14.0,6498,69.0,1507.0,556.1,3.0,218.0,6089.0,https://www.facebook.com/?feed_demo_ad=120233551848620595&h=AQB3JdeupHyfQof7jxI,2025-08-18,2025-08-18,AEF,Video,2,Video 88
2025-08-14,Ad - AEF FB Video 88 V5.1 - WE,193.95,10.0,10360,65.0,1785.0,180.61,3.0,304.0,10128.0,https://www.facebook.com/?feed_demo_ad=120233552069160595&h=AQC8ppds8N8oIc4mv_w,2025-08-14,2025-08-14,AEF,Video,5.1,Video 88
2025-08-13,Ad - AEF FB Video 81 V1 - LP,193.59,5.0,6247,67.0,2213.0,170.48,5.0,345.0,5855.0,https://www.facebook.com/?feed_demo_ad=120226020179190595&h=AQB_jeL1vEeTXxqzSoU,2025-08-13,2025-08-13,AEF,Video,1,Video 81
2025-08-14,Ad - AEF FB Video 61 V3,192.92,6.0,5748,93.0,957.0,93.58,4.0,95.0,3378.0,https://www.facebook.com/?feed_demo_ad=120216796232030595&h=AQC-GtnxTdJd-QFkdT4,2025-08-14,2025-08-14,AEF,Video,3,Video 61
2025-08-13,Ad - AEF FB Video 86 V2,189.81,11.0,8383,77.0,1762.0,181.24,3.0,290.0,7908.0,https://www.facebook.com/?feed_demo_ad=120232135856360595&h=AQAZKCtMrrIvRlqSBUc,2025-08-13,2025-08-13,AEF,Video,2,Video 86
2025-08-15,Ad - AEF FB Video 81 V5,187.15,8.0,5419,57.0,1792.0,178.78,4.0,219.0,5022.0,https://www.facebook.com/?feed_demo_ad=120226021642580595&h=AQAIOX8YfuoDgXMJwIY,2025-08-15,2025-08-15,AEF,Video,5,Video 81
2025-08-14,Ad - AEF FB Video 67 V2,185.98,10.0,8400,66.0,2056.0,216.86,3.0,51.0,7409.0,https://www.facebook.com/?feed_demo_ad=120217727199490595&h=AQAjIyv5Dd-6zz_G02U,2025-08-14,2025-08-14,AEF,Video,2,Video 67
2025-08-14,Ad - AEF FB Video 75 V5 - WE,185.93,7.0,6650,77.0,1598.0,240.9,3.0,223.0,6517.0,https://www.facebook.com/?feed_demo_ad=120220006713230595&h=AQCXc90qhJUdsQiAwKI,2025-08-14,2025-08-14,AEF,Video,5,Video 75
2025-08-13,Ad - AEF FB Video 69 V4 - WE,184.71,97.0,30344,183.0,2489.0,817.53,2.0,88.0,11416.0,https://www.facebook.com/?feed_demo_ad=120231340323130595&h=AQDjV4RE1ZrkmdtE6dw,2025-08-13,2025-08-13,AEF,Video,4,Video 69
2025-08-13,Ad - AEF FB Video 60 V3 - WE,184.28,153.0,41934,200.0,3093.0,1557.1,3.0,190.0,8945.0,https://www.facebook.com/?feed_demo_ad=120231340323070595&h=AQDdRh7qlKpkL21nxbE,2025-08-13,2025-08-13,AEF,Video,3,Video 60
2025-08-15,Ad - AEF FB Video 73 V4 - LP,183.59,3.0,8928,85.0,2271.0,23.2,4.0,297.0,8555.0,https://www.facebook.com/?feed_demo_ad=120219003044700595&h=AQD15g7LT4yp_hJut7I,2025-08-15,2025-08-15,AEF,Video,4,Video 73
2025-08-18,Ad - AEF FB Video 60 V3,182.68,5.0,5281,77.0,1337.0,178.94,4.0,95.0,4601.0,https://www.facebook.com/?feed_demo_ad=120216561636830595&h=AQDN0ytpjGJ9qI6gQGg,2025-08-18,2025-08-18,AEF,Video,3,Video 60
2025-08-13,Ad - AEF FB Image 35 V15 - WE,182.48,130.0,52210,197.0,,897.87,,,,https://www.facebook.com/?feed_demo_ad=120231340323140595&h=AQC9qLGXyhWpiw8DMHM,2025-08-13,2025-08-13,AEF,Image,15,Image 35
2025-08-15,Ad - AEF FB Video 77 V2 - WE,182.08,3.0,6947,86.0,1833.0,188.15,4.0,251.0,6708.0,https://www.facebook.com/?feed_demo_ad=120221877835340595&h=AQC5RQJdPzIFo3KxUc4,2025-08-15,2025-08-15,AEF,Video,2,Video 77
2025-08-13,Ad - AEF FB Video 69 V4,182.0,14.0,11078,53.0,2116.0,166.73,2.0,60.0,9889.0,https://www.facebook.com/?feed_demo_ad=120218111850670595&h=AQCGTLO0yLywWFk_CU4,2025-08-13,2025-08-13,AEF,Video,4,Video 69
2025-08-18,Ad - AEF FB Video 68 V1 - LP,181.94,4.0,8511,68.0,1737.0,124.1,3.0,133.0,6143.0,https://www.facebook.com/?feed_demo_ad=120217978673470595&h=AQAf3eXwI1UagGrzARs,2025-08-18,2025-08-18,AEF,Video,1,Video 68
2025-08-12,Ad - AEF FB Video 39,181.25,6.0,9784,119.0,3628.0,36.26,4.0,391.0,9488.0,https://www.facebook.com/?feed_demo_ad=120210607797360595&h=AQAJGSNry_S9hHjWqfY,2025-08-12,2025-08-12,AEF,Video,unknown or no hook,Video 39
2025-08-18,Ad - AEF FB Video 86 V00,180.15,9.0,7397,67.0,1749.0,166.95,3.0,230.0,7042.0,https://www.facebook.com/?feed_demo_ad=120232132165280595&h=AQCKxYHZ3KAOR4vXqTg,2025-08-18,2025-08-18,AEF,Video,00,Video 86
2025-08-18,Ad - AEF FB Video 39,180.04,6.0,11113,96.0,4311.0,163.7,4.0,432.0,10945.0,https://www.facebook.com/?feed_demo_ad=120210607797360595&h=AQAJGSNry_S9hHjWqfY,2025-08-18,2025-08-18,AEF,Video,unknown or no hook,Video 39
2025-08-12,Ad - AEF FB Video 88 V5.1 - WE,179.15,7.0,9355,91.0,1435.0,242.14,3.0,284.0,9226.0,https://www.facebook.com/?feed_demo_ad=120233552069160595&h=AQC8ppds8N8oIc4mv_w,2025-08-12,2025-08-12,AEF,Video,5.1,Video 88
2025-08-18,Ad - AEF FB Video 84 V4,176.73,10.0,4797,74.0,1119.0,382.88,3.0,59.0,4340.0,https://www.facebook.com/?feed_demo_ad=120230050032320595&h=AQANlaovdYwbF5y8BNE,2025-08-18,2025-08-18,AEF,Video,4,Video 84
2025-08-18,Ad - AEF FB Video 88 V5.1 - WE,175.08,6.0,9628,64.0,1511.0,253.2,2.0,265.0,9483.0,https://www.facebook.com/?feed_demo_ad=120233552069160595&h=AQC8ppds8N8oIc4mv_w,2025-08-18,2025-08-18,AEF,Video,5.1,Video 88
2025-08-14,Ad - AEF FB Video 39,174.62,6.0,9978,125.0,3994.0,110.62,4.0,402.0,9827.0,https://www.facebook.com/?feed_demo_ad=120210607797360595&h=AQAJGSNry_S9hHjWqfY,2025-08-14,2025-08-14,AEF,Video,unknown or no hook,Video 39
2025-08-15,Ad - AEF FB Video 84 V4,173.01,5.0,4837,73.0,1030.0,234.39,3.0,47.0,4324.0,https://www.facebook.com/?feed_demo_ad=120230050032320595&h=AQANlaovdYwbF5y8BNE,2025-08-15,2025-08-15,AEF,Video,4,Video 84
2025-08-12,Ad - AEF FB Video 77 V2 - WE,170.12,10.0,6731,116.0,1753.0,347.68,4.0,285.0,6628.0,https://www.facebook.com/?feed_demo_ad=120221877835340595&h=AQC5RQJdPzIFo3KxUc4,2025-08-12,2025-08-12,AEF,Video,2,Video 77
2025-08-13,Ad - AEF FB Video 39,169.65,7.0,9428,95.0,3549.0,341.76,4.0,391.0,9271.0,https://www.facebook.com/?feed_demo_ad=120210607797360595&h=AQAJGSNry_S9hHjWqfY,2025-08-13,2025-08-13,AEF,Video,unknown or no hook,Video 39
2025-08-13,Ad - AEF FB Video 86 V6,166.74,7.0,7468,58.0,1485.0,169.55,3.0,293.0,7355.0,https://www.facebook.com/?feed_demo_ad=120232135856370595&h=AQAXj4fiWqItRgoskkw,2025-08-13,2025-08-13,AEF,Video,6,Video 86
2025-08-12,Ad - AEF FB Video 84 V4,164.34,6.0,4673,78.0,997.0,200.1,3.0,81.0,3988.0,https://www.facebook.com/?feed_demo_ad=120230050032320595&h=AQANlaovdYwbF5y8BNE,2025-08-12,2025-08-12,AEF,Video,4,Video 84
2025-08-15,Ad - AEF FB Video 88 V5.1 - WE,161.41,7.0,8168,51.0,1216.0,224.76,3.0,215.0,8005.0,https://www.facebook.com/?feed_demo_ad=120233552069160595&h=AQC8ppds8N8oIc4mv_w,2025-08-15,2025-08-15,AEF,Video,5.1,Video 88
2025-08-12,Ad - AEF FB Image 84 - V3,160.82,4.0,7675,69.0,,127.52,,,,https://www.facebook.com/?feed_demo_ad=120235309548460595&h=AQBKthK1pp2o89XHZ8I,2025-08-12,2025-08-12,AEF,Image,3,Image 84
2025-08-12,Ad - AEF FB Video 77 V00 - WE,160.03,9.0,6455,119.0,1657.0,144.45,4.0,260.0,6364.0,https://www.facebook.com/?feed_demo_ad=120221877863120595&h=AQDl86fbESMEFA7lYwg,2025-08-12,2025-08-12,AEF,Video,00,Video 77
2025-08-18,Ad - AEF FB Video 77 V6,158.12,5.0,6627,88.0,1683.0,73.76,4.0,233.0,6559.0,https://www.facebook.com/?feed_demo_ad=120221877998030595&h=AQB0TWH2eg9CAJ35AOc,2025-08-18,2025-08-18,AEF,Video,6,Video 77
2025-08-17,Ad - AEF FB Video 77 V00 - WE,156.95,9.0,6377,98.0,1520.0,234.08,4.0,254.0,6263.0,https://www.facebook.com/?feed_demo_ad=120221877863120595&h=AQDl86fbESMEFA7lYwg,2025-08-17,2025-08-17,AEF,Video,00,Video 77
2025-08-14,Ad - AEF FB Video 76 V1 - LP,156.26,4.0,3445,57.0,669.0,132.47,3.0,63.0,2815.0,https://www.facebook.com/?feed_demo_ad=120220923085450595&h=AQCZt5mU2x9QUM_Qa4A,2025-08-14,2025-08-14,AEF,Video,1,Video 76
2025-08-14,Ad - AEF FB Image 40 - V14,156.25,5.0,3442,48.0,,171.64,,,,https://www.facebook.com/?feed_demo_ad=120224925345120595&h=AQCAKocABZZJO2Vq5qI,2025-08-14,2025-08-14,AEF,Image,14,Image 40
2025-08-15,Ad - AEF FB Image 35 V15 - WE,155.14,115.0,32607,130.0,,752.49,,,,https://www.facebook.com/?feed_demo_ad=120231340323140595&h=AQC9qLGXyhWpiw8DMHM,2025-08-15,2025-08-15,AEF,Image,15,Image 35
2025-08-18,Ad - AEF FB Video 75 V5 - WE,154.37,6.0,5786,50.0,1397.0,169.45,3.0,177.0,5645.0,https://www.facebook.com/?feed_demo_ad=120220006713230595&h=AQCXc90qhJUdsQiAwKI,2025-08-18,2025-08-18,AEF,Video,5,Video 75
2025-08-15,Ad - AEF FB Video 69 V4 - WE,152.57,75.0,16367,166.0,1873.0,688.0,2.0,51.0,9004.0,https://www.facebook.com/?feed_demo_ad=120231340323130595&h=AQDjV4RE1ZrkmdtE6dw,2025-08-15,2025-08-15,AEF,Video,4,Video 69
2025-08-12,Ad - AEF FB Video 75 V5 - WE,150.33,5.0,5342,59.0,1202.0,69.15,3.0,157.0,5249.0,https://www.facebook.com/?feed_demo_ad=120220006713230595&h=AQCXc90qhJUdsQiAwKI,2025-08-12,2025-08-12,AEF,Video,5,Video 75
2025-08-13,Ad - AEF FB Video 63 V1,150.3,6.0,3368,52.0,828.0,231.79,4.0,47.0,2889.0,https://www.facebook.com/?feed_demo_ad=120217134252620595&h=AQDTmFw6bXiYzevWddI,2025-08-13,2025-08-13,AEF,Video,1,Video 63
2025-08-15,Ad - AEF FB Video 60 V3 - WE,149.22,106.0,23561,141.0,2021.0,495.14,4.0,132.0,6364.0,https://www.facebook.com/?feed_demo_ad=120231340323070595&h=AQDdRh7qlKpkL21nxbE,2025-08-15,2025-08-15,AEF,Video,3,Video 60
2025-08-15,Ad - AEF FB Video 39,149.22,4.0,8966,88.0,3445.0,160.05,4.0,339.0,8866.0,https://www.facebook.com/?feed_demo_ad=120210607797360595&h=AQAJGSNry_S9hHjWqfY,2025-08-15,2025-08-15,AEF,Video,unknown or no hook,Video 39
2025-08-14,Ad - AEF FB Video 88 V6,148.76,6.0,7798,50.0,1201.0,372.39,3.0,225.0,7698.0,https://www.facebook.com/?feed_demo_ad=120233552445520595&h=AQAePHgkuqVp_WtctNc,2025-08-14,2025-08-14,AEF,Video,6,Video 88
2025-08-18,Ad - AEF FB Image 63 - V7,148.04,4.0,3766,53.0,,168.05,,,,https://www.facebook.com/?feed_demo_ad=120230579001370595&h=AQAYrMhYKRrywI-lvzQ,2025-08-18,2025-08-18,AEF,Image,7,Image 63
2025-08-15,Ad - AEF FB Image 71 - V1 - WE,147.34,5.0,6356,51.0,,237.2,,,,https://www.facebook.com/?feed_demo_ad=120232557880880595&h=AQBLKtPuGGIRRqsje-Y,2025-08-15,2025-08-15,AEF,Image,1,Image 71
2025-08-14,Ad - AEF FB Video 67 V2 - WE,145.92,7.0,6697,54.0,1630.0,149.24,3.0,46.0,6000.0,https://www.facebook.com/?feed_demo_ad=120217727209840595&h=AQA6puOn_TibnfRl154,2025-08-14,2025-08-14,AEF,Video,2,Video 67
2025-08-14,Ad - AEF FB Video 78 V1,143.8,1.0,4924,38.0,856.0,3.0,3.0,37.0,3914.0,https://www.facebook.com/?feed_demo_ad=120222143318900595&h=AQA7lT5UxBAI7PcESbk,2025-08-14,2025-08-14,AEF,Video,1,Video 78
2025-08-12,Ad - AEF FB Video 81 V5,143.49,4.0,4808,50.0,1676.0,98.0,4.0,225.0,4518.0,https://www.facebook.com/?feed_demo_ad=120226021642580595&h=AQAIOX8YfuoDgXMJwIY,2025-08-12,2025-08-12,AEF,Video,5,Video 81
2025-08-12,Ad - AEF FB Video 77 V2,143.03,10.0,5236,92.0,1403.0,242.67,4.0,255.0,5147.0,https://www.facebook.com/?feed_demo_ad=120221877998040595&h=AQCCF_hwnHDgGBakUoI,2025-08-12,2025-08-12,AEF,Video,2,Video 77
2025-08-13,Ad - AEF FB Video 89 V2,142.57,5.0,6016,62.0,1111.0,165.47,3.0,38.0,5141.0,https://www.facebook.com/?feed_demo_ad=120234565341160595&h=AQAIONGnBstZiZiqvN8,2025-08-13,2025-08-13,AEF,Video,2,Video 89
2025-08-18,Ad - AEF FB Image 58 - V18,141.93,5.0,11191,72.0,,173.43,,,,https://www.facebook.com/?feed_demo_ad=120229193169600595&h=AQBL6YUKjX6WPA2omzk,2025-08-18,2025-08-18,AEF,Image,18,Image 58
2025-08-13,Ad - AEF FB Image 44 - V7,141.7,6.0,6481,76.0,,162.31,,,,https://www.facebook.com/?feed_demo_ad=120224926873810595&h=AQA3O5Um5RRj7Bx0qLc,2025-08-13,2025-08-13,AEF,Image,7,Image 44
2025-08-13,Ad - AEF FB Video 77 V1,141.48,4.0,4997,73.0,1270.0,82.28,5.0,198.0,4837.0,https://www.facebook.com/?feed_demo_ad=120221877749140595&h=AQAu79NS-cnSHc4Vu2Y,2025-08-13,2025-08-13,AEF,Video,1,Video 77
2025-08-15,Ad - AEF FB Video 76 V1 - LP,141.33,2.0,3476,37.0,585.0,53.75,3.0,56.0,2838.0,https://www.facebook.com/?feed_demo_ad=120220923085450595&h=AQCZt5mU2x9QUM_Qa4A,2025-08-15,2025-08-15,AEF,Video,1,Video 76
2025-08-18,Ad - AEF FB Video 88 V2,140.03,7.0,7543,55.0,1118.0,628.91,2.0,189.0,7437.0,https://www.facebook.com/?feed_demo_ad=120233552445560595&h=AQDIVHXI_VqvmqxKzAU,2025-08-18,2025-08-18,AEF,Video,2,Video 88
