Day,"Ad name","Amount spent (USD)","Result type",Results,Impressions,"Link clicks","3-second video plays","Purchases conversion value","Video average play time","Video plays at 75%","Video plays","Preview link","Reporting starts","Reporting ends"
2025-08-18,"Ad - FLA FB Video 82 V1",69.8,"Website purchases",4,1637,35,272,95.15,3,36,1327,https://www.facebook.com/?feed_demo_ad=120232997752580627&h=AQBCSATJJFkSHwa7TLE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 77 V3",9.81,,,606,1,185,,3,8,577,https://www.facebook.com/?feed_demo_ad=120224720837520627&h=AQA3scIgwpxP5NDXoqY,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 60 V5",20.25,"Website purchases",1,1060,26,217,6,3,36,1026,https://www.facebook.com/?feed_demo_ad=120229033018890627&h=AQCIwwzsk6r6LIiCD_Q,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 60 V5",8.55,,,463,12,99,,3,16,450,https://www.facebook.com/?feed_demo_ad=120229032912620627&h=AQDKdujTMxQK4LY31Tg,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 60 V2",1741.55,"Website purchases",72,83410,789,15252,1630.17,3,1975,81215,https://www.facebook.com/?feed_demo_ad=120229032849780627&h=AQB085_ipEUAlOu8P10,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 54 V5.1",3.68,,,205,2,18,,2,1,193,https://www.facebook.com/?feed_demo_ad=120227916560680627&h=AQAopBjtmtwNHgvHRMI,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 54 V5",3.71,,,145,4,15,,5,4,143,https://www.facebook.com/?feed_demo_ad=120227907169940627&h=AQCs8_LwmxQtpU-qjEc,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 54 V1",10.17,,,481,8,59,,3,10,472,https://www.facebook.com/?feed_demo_ad=120227916189730627&h=AQAhf__pXF4eKPZjeu4,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 54 V5.1",2.58,,,123,1,18,,3,4,115,https://www.facebook.com/?feed_demo_ad=120227907894500627&h=AQBPqgtma9K3anyOjxA,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 54 V3",12.14,,,475,29,98,,4,28,460,https://www.facebook.com/?feed_demo_ad=120227907691960627&h=AQBaRgI-_w3yZbMat_g,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 22 V14",2.96,,,155,3,,,,,,https://www.facebook.com/?feed_demo_ad=120226866104570627&h=AQA5r6F7Aquy52B6Smk,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 22 V14",66.75,"Website purchases",3,4528,16,,146.5,,,,https://www.facebook.com/?feed_demo_ad=120226866294590627&h=AQAu_L1xk_kdr63jmz4,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 5 V14",68.29,"Website purchases",5,2768,12,,139.79,,,,https://www.facebook.com/?feed_demo_ad=120226240542050627&h=AQASX0QTdVHWjHaOPlY,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 5 V14",587.82,"Website purchases",35,15311,217,,697.06,,,,https://www.facebook.com/?feed_demo_ad=120226240213050627&h=AQCkSm8n-cShM_tfsTY,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 91 V1",10.35,,,346,11,55,,5,7,193,https://www.facebook.com/?feed_demo_ad=120225703103940627&h=AQDdY0ZJdVwOi0pquvI,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 77 V1",50.66,"Website purchases",4,2999,12,774,85.84,7,47,2324,https://www.facebook.com/?feed_demo_ad=120224720837550627&h=AQAlhbGzwZILkvswmdQ,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 77 V1",96.81,"Website purchases",5,5424,23,1365,32.64,3,75,4094,https://www.facebook.com/?feed_demo_ad=120224720816790627&h=AQB7IEcajFtRCSHraqc,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 64 V2",1066.03,"Website purchases",64,44669,882,9275,1454.31,3,860,41509,https://www.facebook.com/?feed_demo_ad=120229033210670627&h=AQCe5Vx3KKAjJusfs-k,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 77 V1",3256.79,"Website purchases",126,128026,1277,44304,3082.79,5,2990,97727,https://www.facebook.com/?feed_demo_ad=120224720703580627&h=AQAeVKYf3MZf3TgKBv8,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 77 V3",4.84,,,266,6,104,,6,13,230,https://www.facebook.com/?feed_demo_ad=120224720074470627&h=AQANb5CpTeBK-yKL9dI,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 77 V2",9.3,,,595,5,259,,4,14,586,https://www.facebook.com/?feed_demo_ad=120224719536490627&h=AQAhE_QBcl0Tb5Ceh_g,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 77 V1",59.71,"Website purchases",3,2308,19,454,53.17,4,41,1206,https://www.facebook.com/?feed_demo_ad=120224719060270627&h=AQBwDlw0DggBlrkodDM,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 89 V1",34.65,"Website purchases",1,1158,16,283,23.55,3,36,881,https://www.facebook.com/?feed_demo_ad=120221416279020627&h=AQAQN53RcnoFo4rgXkA,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 89 V5.1",20.02,,,981,54,340,,6,85,617,https://www.facebook.com/?feed_demo_ad=120221415977250627&h=AQAP9Rg2CxRxZVYQ9DQ,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 89 V1",615.47,"Website purchases",34,15184,383,4695,772.76,5,913,12062,https://www.facebook.com/?feed_demo_ad=120221413007090627&h=AQBrg-oz61gLxpdJybo,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 6 V14",12.76,,,258,1,,,,,,https://www.facebook.com/?feed_demo_ad=120216092019000627&h=AQDhL_bHAuYt2moMY0w,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 6 V14",2170.31,"Website purchases",122,37799,710,,3369.41,,,,https://www.facebook.com/?feed_demo_ad=120217139460020627&h=AQAJDBl0jCnPWfcNkjU,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 6 V14",60.48,"Website purchases",4,1323,21,,144.3,,,,https://www.facebook.com/?feed_demo_ad=120216352965810627&h=AQBFA43azxNWyutcWbM,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 6 V14",73.83,"Website purchases",2,1888,23,,55.83,,,,https://www.facebook.com/?feed_demo_ad=120216353077850627&h=AQCm7uQkpxB3K2YqRWE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 6 V14",1022.6,"Website purchases",35,25930,229,,1204.62,,,,https://www.facebook.com/?feed_demo_ad=120217139546990627&h=AQCcZZDQ6MfL9CWFESA,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 9 V14",6.34,,,359,9,,,,,,https://www.facebook.com/?feed_demo_ad=120216353077800627&h=AQDLu73gWn84I5EbW5Y,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 13 V14",849.21,"Website purchases",39,39697,346,,802.54,,,,https://www.facebook.com/?feed_demo_ad=120218959258840627&h=AQDMGL91vwfKks1Sjhw,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 60 V5.1",23.36,"Website purchases",1,1106,21,207,15.64,3,37,1062,https://www.facebook.com/?feed_demo_ad=120229033040700627&h=AQBu0HAomij4B9d2180,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 60 V1",9.3,"Website purchases",2,478,3,106,12.25,3,14,452,https://www.facebook.com/?feed_demo_ad=120229032155890627&h=AQCDv4MyrC0CL0Zg0gQ,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 64 V5",124.51,"Website purchases",7,5093,106,785,326.25,3,136,4996,https://www.facebook.com/?feed_demo_ad=120229033528860627&h=AQC5CbMuZgvdx2m8AoA,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 82 V3",75.15,"Website purchases",3,2431,24,361,99.5,2,32,2077,https://www.facebook.com/?feed_demo_ad=120232997752660627&h=AQDGeQn8cjuwE3Pl-iA,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 34",23.45,"Website purchases",1,987,5,,80.25,,,,https://www.facebook.com/?feed_demo_ad=120232572095330627&h=AQC_H7ESyTwjZHRGEGw,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 33",25.38,"Website purchases",1,1035,14,,6,,,,https://www.facebook.com/?feed_demo_ad=120232572095320627&h=AQC3wDLBPk8MlnICdM0,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 32",31.3,"Website purchases",1,1171,11,,7.3,,,,https://www.facebook.com/?feed_demo_ad=120232572095310627&h=AQBo-6ITMk50oiYHaAA,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 64 V5.1",14.82,,,613,38,135,,5,28,596,https://www.facebook.com/?feed_demo_ad=120229033575960627&h=AQApniKOTnrjr3Omcr8,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 35",36.86,"Website purchases",4,1584,13,,23.72,,,,https://www.facebook.com/?feed_demo_ad=120232572095250627&h=AQBRT56ag_Qyligh9e4,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 82 V5",10.97,,,309,5,42,,3,7,210,https://www.facebook.com/?feed_demo_ad=120232997525650627&h=AQAtXYPk-2cdWJg-5nc,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 82 V5",33.87,,,1024,14,142,,2,14,906,https://www.facebook.com/?feed_demo_ad=120232997752650627&h=AQCJmJqZ1gYR4J8vgI4,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 33",0.02,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120232571818480627&h=AQDLSVqEiR6mzAbJUUE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 82 V1",14.15,,,342,4,74,,5,20,273,https://www.facebook.com/?feed_demo_ad=120232996572510627&h=AQAeYOwP-Cynn7Bwc-k,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 82 V2",8.64,,,288,2,51,,4,12,212,https://www.facebook.com/?feed_demo_ad=120232996966720627&h=AQBcMfndN-xMaTZW2Pc,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 82 V3",18.58,,,481,9,106,,3,13,407,https://www.facebook.com/?feed_demo_ad=120232997207390627&h=AQDC-8ZkRJoe9LE35cc,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 82 V4",6.11,"Website purchases",1,156,5,40,32.52,4,3,126,https://www.facebook.com/?feed_demo_ad=120232997420250627&h=AQD4MovE-5bnyCWxSj0,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 82 V4",28.92,"Website purchases",1,980,13,144,10.7,3,17,861,https://www.facebook.com/?feed_demo_ad=120232997752640627&h=AQDxa0DR9tnQTVEpBSg,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 82 V2",51.3,"Website purchases",2,1841,25,274,9.55,2,21,1597,https://www.facebook.com/?feed_demo_ad=120232997752600627&h=AQCO2jK3pGGGwPR0PNc,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 35",0.01,,,2,,,,,,,https://www.facebook.com/?feed_demo_ad=120232571994400627&h=AQCgD4h27cdH2I_Gtkc,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 31",0.81,,,49,2,,,,,,https://www.facebook.com/?feed_demo_ad=120232572095270627&h=AQC0fHI1DQvz0kDVWyw,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 32",0.04,,,4,,,,,,,https://www.facebook.com/?feed_demo_ad=120232571747640627&h=AQBbBx2wQQYy2gza918,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 65 V1",0.51,,,21,2,4,,3,1,19,https://www.facebook.com/?feed_demo_ad=120229972629160627&h=AQCGP9_HQD_Me5GetNk,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 60 V2",4.41,,,340,1,38,,2,3,336,https://www.facebook.com/?feed_demo_ad=120229033662690627&h=AQCfmFPjBYTyM1zklI0,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 31",2.62,,,68,4,,,,,,https://www.facebook.com/?feed_demo_ad=120232571342650627&h=AQBGAkA1hoExdg12Txk,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 64 V2",26.69,,,1440,19,214,,3,18,1357,https://www.facebook.com/?feed_demo_ad=120229033662770627&h=AQDnck-3ZI0el9IlyRo,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 64 V1",65.95,"Website purchases",2,3322,20,339,28.63,2,44,3253,https://www.facebook.com/?feed_demo_ad=120229033662670627&h=AQC9vWmNpuVA4k1LkfE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 60 V5",23.69,"Website purchases",1,1673,8,234,19.11,2,24,1655,https://www.facebook.com/?feed_demo_ad=120229033662730627&h=AQAOB3ffGFje7a9KSf8,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 60 V5",14.3,,,917,8,124,,3,19,904,https://www.facebook.com/?feed_demo_ad=120229033662710627&h=AQBTC8iPamSg5fRyBqY,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 65 V5.1",3.35,,,132,4,20,,2,2,132,https://www.facebook.com/?feed_demo_ad=120229974043940627&h=AQD1Ibqw2x4LA2u7uz8,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 28",0.18,,,10,,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848120627&h=AQDgj7Vjpu4wHtepMVM,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 26",0.01,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848110627&h=AQDD3v-sYPDY1ry-2Sg,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 73 V1.2",1.46,,,21,1,4,,3,1,14,https://www.facebook.com/?feed_demo_ad=120232088259530627&h=AQC8dsbP6ZXOwQ3YpEQ,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 73 V3",0.89,,,42,4,11,,3,2,40,https://www.facebook.com/?feed_demo_ad=120232089455410627&h=AQBnUXdqYCOSObYF0ac,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Video 73 V1.2",0.39,,,26,7,11,,8,9,25,https://www.facebook.com/?feed_demo_ad=120232089455490627&h=AQDu8gwhbUHourLvxoQ,2025-08-18,2025-08-18
2025-08-18,"Ad - FLA FB Image 29",0.02,,,3,,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848150627&h=AQBp5PW-ZN6930lY3V8,2025-08-18,2025-08-18
2025-08-17,"Ad - FLA FB Video 77 V1",2024.04,"Website purchases",69,84865,804,33312,1392.26,5,2135,69460,https://www.facebook.com/?feed_demo_ad=120224720703580627&h=AQAeVKYf3MZf3TgKBv8,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 54 V5.1",0.71,,,20,,1,,1,,18,https://www.facebook.com/?feed_demo_ad=120227907894500627&h=AQBPqgtma9K3anyOjxA,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 54 V3",1.2,,,71,1,11,,1,,71,https://www.facebook.com/?feed_demo_ad=120227907691960627&h=AQBaRgI-_w3yZbMat_g,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Image 22 V14",5.75,,,239,4,,,,,,https://www.facebook.com/?feed_demo_ad=120226866104570627&h=AQA5r6F7Aquy52B6Smk,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Image 5 V14",1731.92,"Website purchases",43,56144,565,,996.08,,,,https://www.facebook.com/?feed_demo_ad=120226240213050627&h=AQCkSm8n-cShM_tfsTY,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 91 V1",19.33,"Website purchases",1,519,28,134,29.71,7,18,339,https://www.facebook.com/?feed_demo_ad=120225703103940627&h=AQDdY0ZJdVwOi0pquvI,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 89 V5.1",30.65,"Website purchases",1,1543,60,470,4,6,107,813,https://www.facebook.com/?feed_demo_ad=120221415977250627&h=AQAP9Rg2CxRxZVYQ9DQ,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 77 V3",25.67,"Website purchases",2,1152,12,462,6.5,4,26,1088,https://www.facebook.com/?feed_demo_ad=120224720074470627&h=AQANb5CpTeBK-yKL9dI,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 77 V2",41.26,,,2562,12,1051,,4,60,2525,https://www.facebook.com/?feed_demo_ad=120224719536490627&h=AQAhE_QBcl0Tb5Ceh_g,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 77 V1",186.4,"Website purchases",5,7439,92,1848,130.57,4,137,4383,https://www.facebook.com/?feed_demo_ad=120224719060270627&h=AQBwDlw0DggBlrkodDM,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 89 V1",935.31,"Website purchases",25,25772,574,7124,512.99,5,1336,16859,https://www.facebook.com/?feed_demo_ad=120221413007090627&h=AQBrg-oz61gLxpdJybo,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Image 6 V14",128.77,"Website purchases",7,2787,36,,143.09,,,,https://www.facebook.com/?feed_demo_ad=120216352965810627&h=AQBFA43azxNWyutcWbM,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 54 V5",11.33,,,490,7,55,,3,15,469,https://www.facebook.com/?feed_demo_ad=120227907169940627&h=AQCs8_LwmxQtpU-qjEc,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 54 V1",35.6,"Website purchases",1,1806,29,191,10.01,3,30,1770,https://www.facebook.com/?feed_demo_ad=120227916189730627&h=AQAhf__pXF4eKPZjeu4,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Image 6 V14",1922.85,"Website purchases",69,37963,615,,1306.09,,,,https://www.facebook.com/?feed_demo_ad=120217139460020627&h=AQAJDBl0jCnPWfcNkjU,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 60 V1",20.68,"Website purchases",1,851,13,185,3,3,21,820,https://www.facebook.com/?feed_demo_ad=120229032155890627&h=AQCDv4MyrC0CL0Zg0gQ,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 73 V1.2",1.06,,,31,1,5,,3,2,24,https://www.facebook.com/?feed_demo_ad=120232088259530627&h=AQC8dsbP6ZXOwQ3YpEQ,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 60 V2",1787.47,"Website purchases",64,86985,764,15166,1766.05,3,1865,84306,https://www.facebook.com/?feed_demo_ad=120229032849780627&h=AQB085_ipEUAlOu8P10,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Image 34",0.05,,,2,,,,,,,https://www.facebook.com/?feed_demo_ad=120232571917450627&h=AQA_1W1ZkqSEu0k7GO8,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Image 32",1.35,,,45,3,,,,,,https://www.facebook.com/?feed_demo_ad=120232571747640627&h=AQBbBx2wQQYy2gza918,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Image 31",0.76,,,30,2,,,,,,https://www.facebook.com/?feed_demo_ad=120232571342650627&h=AQBGAkA1hoExdg12Txk,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 73 V3",1.5,,,37,3,11,,6,5,33,https://www.facebook.com/?feed_demo_ad=120232088681850627&h=AQDyHXjXq44IK_VuiyA,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Image 35",0.08,,,3,,,,,,,https://www.facebook.com/?feed_demo_ad=120232571994400627&h=AQCgD4h27cdH2I_Gtkc,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 65 V1",0.15,,,3,,,,1,,2,https://www.facebook.com/?feed_demo_ad=120229972629160627&h=AQCGP9_HQD_Me5GetNk,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 64 V5",162.64,"Website purchases",10,6591,127,1025,332.98,3,145,6395,https://www.facebook.com/?feed_demo_ad=120229033528860627&h=AQC5CbMuZgvdx2m8AoA,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 64 V2",1364.02,"Website purchases",63,60222,894,11819,1439.67,3,927,56059,https://www.facebook.com/?feed_demo_ad=120229033210670627&h=AQCe5Vx3KKAjJusfs-k,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 60 V5.1",136.75,"Website purchases",3,6533,90,1141,23.57,3,160,6352,https://www.facebook.com/?feed_demo_ad=120229033040700627&h=AQBu0HAomij4B9d2180,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 60 V5",214.6,"Website purchases",4,11141,114,2124,95.75,3,292,10886,https://www.facebook.com/?feed_demo_ad=120229033018890627&h=AQCIwwzsk6r6LIiCD_Q,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 60 V5",18.74,,,1099,14,209,,3,20,1078,https://www.facebook.com/?feed_demo_ad=120229032912620627&h=AQDKdujTMxQK4LY31Tg,2025-08-17,2025-08-17
2025-08-17,"Ad - FLA FB Video 64 V5.1",25.65,"Website purchases",3,1106,28,204,86.75,4,37,1083,https://www.facebook.com/?feed_demo_ad=120229033575960627&h=AQApniKOTnrjr3Omcr8,2025-08-17,2025-08-17
2025-08-16,"Ad - FLA FB Video 77 V2",38.65,"Website purchases",3,2240,36,947,154.75,4,60,2196,https://www.facebook.com/?feed_demo_ad=120224719536490627&h=AQAhE_QBcl0Tb5Ceh_g,2025-08-16,2025-08-16
2025-08-16,"Ad - FLA FB Video 54 V3",1.74,,,85,5,14,,3,2,79,https://www.facebook.com/?feed_demo_ad=120227907691960627&h=AQBaRgI-_w3yZbMat_g,2025-08-16,2025-08-16
2025-08-16,"Ad - FLA FB Image 22 V14",5.72,"Website purchases",1,320,5,,5,,,,https://www.facebook.com/?feed_demo_ad=120226866104570627&h=AQA5r6F7Aquy52B6Smk,2025-08-16,2025-08-16
2025-08-16,"Ad - FLA FB Image 5 V14",1894.7,"Website purchases",64,58137,800,,1667.2,,,,https://www.facebook.com/?feed_demo_ad=120226240213050627&h=AQCkSm8n-cShM_tfsTY,2025-08-16,2025-08-16
2025-08-16,"Ad - FLA FB Video 91 V1",22.19,"Website purchases",2,829,120,278,220.4,9,47,533,https://www.facebook.com/?feed_demo_ad=120225703103940627&h=AQDdY0ZJdVwOi0pquvI,2025-08-16,2025-08-16
2025-08-16,"Ad - FLA FB Video 77 V1",1951.9,"Website purchases",63,76099,962,28860,1552.9,5,2035,61596,https://www.facebook.com/?feed_demo_ad=120224720703580627&h=AQAeVKYf3MZf3TgKBv8,2025-08-16,2025-08-16
2025-08-16,"Ad - FLA FB Video 77 V3",30.35,,,1424,34,639,,5,46,1354,https://www.facebook.com/?feed_demo_ad=120224720074470627&h=AQANb5CpTeBK-yKL9dI,2025-08-16,2025-08-16
2025-08-16,"Ad - FLA FB Image 6 V14",1800.23,"Website purchases",79,35703,753,,2106.14,,,,https://www.facebook.com/?feed_demo_ad=120217139460020627&h=AQAJDBl0jCnPWfcNkjU,2025-08-16,2025-08-16
2025-08-16,"Ad - FLA FB Video 77 V1",222.49,"Website purchases",12,8113,92,2067,409.23,4,184,4949,https://www.facebook.com/?feed_demo_ad=120224719060270627&h=AQBwDlw0DggBlrkodDM,2025-08-16,2025-08-16
