Day,"Ad name","Amount spent (USD)","Result type",Results,Impressions,"Link clicks","3-second video plays","Purchases conversion value","Video average play time","Video plays at 75%","Video plays","Preview link","Reporting starts","Reporting ends"
2025-08-12,"Ad - FLD FB Image 21 - V1",265.05,"Website purchases",11,11098,110,,286.91,,,,https://www.facebook.com/?feed_demo_ad=120230887397890204&h=AQB2a4YUILg0_5uCrTQ,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 58 - V4",0.2,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120216684827100204&h=AQAEp4K4M0BFt-ksImU,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 70 - V2",0.01,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120221376999790204&h=AQB7WhlIKagDbD2lXl8,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 22 - V21",3.2,,,112,3,,,,,,https://www.facebook.com/?feed_demo_ad=120230887397840204&h=AQCX8x8Xb4FW40QSdjE,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 79 - V1",0.05,,,5,,1,,4,,4,https://www.facebook.com/?feed_demo_ad=120230886175560204&h=AQASt2aIXVy9swMnKbo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 79 - V5",0.06,,,5,,1,,10,1,2,https://www.facebook.com/?feed_demo_ad=120230886175620204&h=AQAfmhQGw6ocOFpx8kc,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 77 - V1",0.01,,,1,,,,2,,1,https://www.facebook.com/?feed_demo_ad=120229772645520204&h=AQBAZ4dNiM9QfD5cGOQ,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 71 - V2",0.55,,,6,,2,,5,,4,https://www.facebook.com/?feed_demo_ad=120222564938740204&h=AQA0RaF6YlwI1h3hxuY,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 73 - V2",0.01,,,2,,,,1,,2,https://www.facebook.com/?feed_demo_ad=120224475419510204&h=AQBlhl42JtsixdX5dQw,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 13 - V4",0,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120226413265290204&h=AQDfpyMdMJUeSUJ_le0,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 21 - V1",54.76,,,2278,23,,,,,,https://www.facebook.com/?feed_demo_ad=120230887280470204&h=AQDlMUSZMvqEvm7mt0k,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 73 - V5",0.61,,,1,,,,4,,1,https://www.facebook.com/?feed_demo_ad=120224475419570204&h=AQBL-rEyQyrHCg1Dtxo,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 53 - S1 - V2",0.01,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120215834440340204&h=AQB_HT6Ltnz5YVnG6UU,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 57 - V4",0.03,,,5,,,,2,,3,https://www.facebook.com/?feed_demo_ad=120216449414590204&h=AQAOP_5eQsyf3TeXhTs,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 54 - S1 - V2",0.13,,,5,,2,,3,,4,https://www.facebook.com/?feed_demo_ad=120216018626410204&h=AQCFdHN51uHrR-CDFug,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 47 - S1 - V1 - T4 - P2 - G1",6.52,,,184,4,41,,3,1,152,https://www.facebook.com/?feed_demo_ad=120213227820480204&h=AQC92WEJok1E1EB_xMc,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Image 23 - V21",0,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120230887397820204&h=AQBudwPXfwR8knHiiTA,2025-08-12,2025-08-12
2025-08-12,"Ad - FLD FB Video 39 - S1 - V3 - T1 - G1",38.1,"Website purchases",4,1092,20,259,73.09,3,13,934,https://www.facebook.com/?feed_demo_ad=120211982605890204&h=AQCvsghnEszSoWcDX_o,2025-08-12,2025-08-12
